path	line	policy	family	issue	rationale	ccall_site
base/mpfr.jl	793	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_pow, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	799	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_pow_ui, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Culong, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	805	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_pow_si, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Clong, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	811	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_pow_z, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigInt}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	821	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_,f)), libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, rounding_raw(BigFloat))
base/mpfr.jl	829	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_sin_cos, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), s, c, v, rounding_raw(BigFloat))
base/mpfr.jl	837	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_const_log2, libmpfr), Cint, (Ref{BigFloat}, MPFRRoundingMode), c, MPFR.rounding_raw(BigFloat))
base/mpfr.jl	843	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_mul_2si, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Clong, MPFRRoundingMode), z, x, n, rounding_raw(BigFloat))
base/mpfr.jl	848	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_mul_2ui, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Culong, MPFRRoundingMode), z, x, n, rounding_raw(BigFloat))
base/mpfr.jl	861	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_fac_ui, libmpfr), Int32, (Ref{BigFloat}, Culong, MPFRRoundingMode), z, ui, rounding_raw(BigFloat))
base/mpfr.jl	867	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_hypot, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	879	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_,f)), libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, rounding_raw(BigFloat))
base/mpfr.jl	891	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_log1p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, rounding_raw(BigFloat))
base/mpfr.jl	915	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_modf, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), zint, zfloat, x, rounding_raw(BigFloat))
base/mpfr.jl	921	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_fmod, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	927	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_remainder, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	937	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_add, libmpfr), Int32,
base/mpfr.jl	949	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_,f)), libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, rounding_raw(BigFloat))
base/mpfr.jl	959	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_atan2, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, y, x, rounding_raw(BigFloat))
base/mpfr.jl	969	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_,f,:u)), :libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Culong, MPFRRoundingMode), z, x, 360, rounding_raw(BigFloat))
base/mpfr.jl	976	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_a,f,:u)), :libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Culong, MPFRRoundingMode), z, x, 360, rounding_raw(BigFloat))
base/mpfr.jl	984	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_atan2u, :libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, Culong, MPFRRoundingMode), z, y, x, 360, rounding_raw(BigFloat))
base/mpfr.jl	990	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	==(x::BigFloat, y::BigFloat) = ccall((:mpfr_equal_p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), x, y) != 0
base/mpfr.jl	991	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	<=(x::BigFloat, y::BigFloat) = ccall((:mpfr_lessequal_p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), x, y) != 0
base/mpfr.jl	992	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	>=(x::BigFloat, y::BigFloat) = ccall((:mpfr_greaterequal_p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), x, y) != 0
base/mpfr.jl	993	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	<(x::BigFloat, y::BigFloat) = ccall((:mpfr_less_p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), x, y) != 0
base/mpfr.jl	994	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	>(x::BigFloat, y::BigFloat) = ccall((:mpfr_greater_p, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), x, y) != 0
base/mpfr.jl	998	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_cmp_z, libmpfr), Int32, (Ref{BigFloat}, Ref{BigInt}), x, y)
base/mpfr.jl	1002	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_cmp_si, libmpfr), Int32, (Ref{BigFloat}, Clong), x, y)
base/mpfr.jl	1006	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_cmp_ui, libmpfr), Int32, (Ref{BigFloat}, Culong), x, y)
base/mpfr.jl	1014	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_cmp_d, libmpfr), Int32, (Ref{BigFloat}, Cdouble), x, y)
base/mpfr.jl	1044	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	return ccall((:mpfr_get_prec, libmpfr), Clong, (Ref{BigFloat},), x)
base/mpfr.jl	1085	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_copysign, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), z, x, y, rounding_raw(BigFloat))
base/mpfr.jl	1094	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	return ccall((:mpfr_get_exp, libmpfr), Clong, (Ref{BigFloat},), x) - 1
base/mpfr.jl	1100	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_frexp, libmpfr), Int32, (Ptr{Clong}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), c, z, x, rounding_raw(BigFloat))
base/mpfr.jl	1107	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_frexp, libmpfr), Int32, (Ptr{Clong}, Ref{BigFloat}, Ref{BigFloat}, MPFRRoundingMode), c, z, x, rounding_raw(BigFloat))
base/mpfr.jl	1109	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_mul_si, libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}, Clong, MPFRRoundingMode), z, z, 2, rounding_raw(BigFloat))
base/mpfr.jl	1114	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	return ccall((:mpfr_integer_p, libmpfr), Int32, (Ref{BigFloat},), x) != 0
base/mpfr.jl	1125	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall(($(string(:mpfr_,f)), libmpfr), Int32, (Ref{BigFloat}, Ref{BigFloat}), z, x)
base/mpfr.jl	1150	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_nextabove, libmpfr), Int32, (Ref{BigFloat},), x)
base/mpfr.jl	1158	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_nextbelow, libmpfr), Int32, (Ref{BigFloat},), x)
base/mpfr.jl	1218	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	n = ccall((:mpfr_asprintf,libmpfr), Cint,
base/mpfr.jl	1230	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:mpfr_free_str, libmpfr), Cvoid, (Ptr{UInt8},), p)
base/mpfr.jl	1281	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emax() = ccall((:mpfr_get_emax, libmpfr), Clong, ())
base/mpfr.jl	1282	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emax_min() = ccall((:mpfr_get_emax_min, libmpfr), Clong, ())
base/mpfr.jl	1283	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emax_max() = ccall((:mpfr_get_emax_max, libmpfr), Clong, ())
base/mpfr.jl	1285	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emin() = ccall((:mpfr_get_emin, libmpfr), Clong, ())
base/mpfr.jl	1286	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emin_min() = ccall((:mpfr_get_emin_min, libmpfr), Clong, ())
base/mpfr.jl	1287	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	get_emin_max() = ccall((:mpfr_get_emin_max, libmpfr), Clong, ())
base/mpfr.jl	1290	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	set_emax!(x) = check_exponent_err(ccall((:mpfr_set_emax, libmpfr), Cint, (Clong,), x))
base/mpfr.jl	1291	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	set_emin!(x) = check_exponent_err(ccall((:mpfr_set_emin, libmpfr), Cint, (Clong,), x))
base/mpfr.jl	1297	C	docs-example	#9290	Commented/documentation-only native call text is not a shipped sjulia surface.	#ccall((:mpfr_custom_move,libmpfr), Cvoid, (Ref{BigFloat}, Ptr{Limb}), y, d) # unnecessary
base/mpfr.jl	1309	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	ccall((:__gmpz_realloc2, libgmp), Cvoid, (Ref{BigInt}, Culong), s, 8b) # bits
base/mpfr.jl	1321	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	clear_flags() = ccall((:mpfr_clear_flags, libmpfr), Cvoid, ())
base/mpfr.jl	1322	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_underflow() = ccall((:mpfr_underflow_p, libmpfr), Cint, ()) != 0
base/mpfr.jl	1323	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_overflow() = ccall((:mpfr_overflow_p, libmpfr), Cint, ()) != 0
base/mpfr.jl	1324	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_divbyzero() = ccall((:mpfr_divby0_p, libmpfr), Cint, ()) != 0
base/mpfr.jl	1325	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_nan() = ccall((:mpfr_nanflag_p, libmpfr), Cint, ()) != 0
base/mpfr.jl	1326	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_inexact_exception() = ccall((:mpfr_inexflag_p, libmpfr), Cint, ()) != 0
base/mpfr.jl	1327	A	mpfr-bigfloat	#9290	Current policy is pure-Rust astro-float/BigFloat surface; MPFR dual-build would require a separate ADR.	had_range_exception() = ccall((:mpfr_erangeflag_p, libmpfr), Cint, ()) != 0
base/opaque_closure.jl	54	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_new_opaque_closure_from_code_info, Any, (Any, Any, Any, Any, Any, Cint, Any, Cint, Cint, Any, Cint, Cint),
base/operators.jl	295	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	==(T::Type, S::Type) = (@_total_meta; ccall(:jl_types_equal, Cint, (Any, Any), T, S) != 0)
base/options.jl	70	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	if sizeof(JLOptions) === ccall(:jl_sizeof_jl_options, Int, ())
base/options.jl	72	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_throw, Cvoid, (Any,), "Option structure mismatch")
base/options.jl	120	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_is_file_tracked, Cint, (Any,), file) == 1
base/ordering.jl	169	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	if ccall(:jl_ver_major, Int32, ()) < 2
base/parse.jl	263	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtod, Tuple{Bool, Float64},
base/parse.jl	268	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtod, Tuple{Bool, Float64},
base/parse.jl	273	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtod, Tuple{Bool, Float64},
base/parse.jl	278	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtod, Tuple{Bool, Float64},
base/parse.jl	283	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtof, Tuple{Bool, Float32},
base/parse.jl	288	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtof, Tuple{Bool, Float32},
base/parse.jl	293	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtof, Tuple{Bool, Float32},
base/parse.jl	298	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	hasvalue, val = ccall(:jl_try_substrtof, Tuple{Bool, Float32},
base/partr.jl	30	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	get_ptls_rng() = ccall(:jl_get_ptls_rng, UInt64, ())
base/partr.jl	32	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	set_ptls_rng(seed::UInt64) = ccall(:jl_set_ptls_rng, Cvoid, (UInt64,), seed)
base/partr.jl	141	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tpid = ccall(:jl_get_task_threadpoolid, Int8, (Any,), task)
base/partr.jl	176	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tp = ccall(:jl_threadpoolid, Int8, (Int16,), tid-1) + 1
base/partr.jl	211	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	if ccall(:jl_set_task_tid, Cint, (Any, Cint), task, tid-1) == 0
base/partr.jl	232	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tp = ccall(:jl_threadpoolid, Int8, (Int16,), tid-1) + 1
base/path.jl	87	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	rc = ccall(:uv_os_homedir, Cint, (Ptr{UInt8}, Ptr{Csize_t}), buf, sz)
base/path.jl	476	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	n = ccall((:GetLongPathNameW, "kernel32"), stdcall,
base/path.jl	501	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:uv_fs_realpath, Cint,
base/path.jl	508	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	path = unsafe_string(ccall(:jl_uv_fs_t_ptr, Cstring, (Ptr{Cvoid},), req))
base/pcre.jl	17	A	pcre2-regex	#8992	Current policy is pure-Rust regex/fancy-regex coverage rather than PCRE2 dynamic calls.	jit_stack = ccall((:pcre2_jit_stack_create_8, PCRE_LIB), Ptr{Cvoid},
base/pcre.jl	20	A	pcre2-regex	#8992	Current policy is pure-Rust regex/fancy-regex coverage rather than PCRE2 dynamic calls.	ctx = ccall((:pcre2_match_context_create_8, PCRE_LIB),
base/pcre.jl	22	A	pcre2-regex	#8992	Current policy is pure-Rust regex/fancy-regex coverage rather than PCRE2 dynamic calls.	ccall((:pcre2_jit_stack_assign_8, PCRE_LIB), Cvoid,
base/pcre.jl	31	A	julia-runtime	#8992	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	_tid() = Int(ccall(:jl_threadid, Int16, ())) + 1
